year,popsize,propmig,He,Ho,meanRRS,nadults,k,allele,nSNP,nMicro,sex,maxage,broodsize,sexratio,maturity,years,r0,ratemort,plotit,V21
14,163,0.104294478527607,0.189766268960066,0.132515337423313,NA,152,1000,0,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
15,151,0.0794701986754967,0.175939651769659,0.140397350993377,NA,139,1000,0,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
16,142,0.0704225352112676,0.194311644514977,0.156338028169014,NA,130,1000,0,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
17,127,0.0708661417322835,0.216302932605865,0.181889763779528,NA,117,1000,0,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
18,110,0.0636363636363636,0.235272727272727,0.210909090909091,NA,102,1000,0,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
19,110,0.1,0.247809917355372,0.205454545454545,NA,99,1000,0,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
20,108,0.12037037037037,0.276551783264746,0.216666666666667,NA,99,1000,0,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
21,102,0.0980392156862745,0.256982891195694,0.222549019607843,NA,92,1000,0,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
22,101,0.128712871287129,0.26327320850897,0.204950495049505,NA,93,1000,0,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
23,101,0.158415841584158,0.27548769728458,0.202970297029703,NA,93,1000,0,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
24,92,0.130434782608696,0.262795368620038,0.195652173913043,NA,85,1000,0,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
25,90,0.166666666666667,0.279518518518518,0.193333333333333,NA,81,1000,0,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
26,91,0.208791208791209,0.298176548725999,0.193406593406593,NA,83,1000,0,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
27,91,0.208791208791209,0.298122207462867,0.194505494505495,NA,83,1000,0,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
28,82,0.170731707317073,0.298326888756692,0.198780487804878,NA,77,1000,0,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
29,84,0.202380952380952,0.304960317460317,0.219047619047619,NA,75,1000,0,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
30,86,0.232558139534884,0.307341806381828,0.223255813953488,NA,77,1000,0,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
31,84,0.214285714285714,0.316886337868481,0.248809523809524,NA,76,1000,0,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
32,84,0.238095238095238,0.332716836734694,0.248809523809524,NA,77,1000,0,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
33,84,0.25,0.330300453514739,0.230952380952381,NA,77,1000,0,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
34,82,0.24390243902439,0.32238994646044,0.242682926829268,NA,76,1000,0,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
35,81,0.234567901234568,0.308154244779759,0.244444444444444,NA,74,1000,0,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
36,82,0.268292682926829,0.326948245092207,0.253658536585366,NA,76,1000,0,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
37,78,0.217948717948718,0.30620479947403,0.247435897435897,NA,72,1000,0,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
38,73,0.191780821917808,0.304522424469882,0.249315068493151,NA,67,1000,0,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
39,65,0.138461538461538,0.293159763313609,0.267692307692308,NA,60,1000,0,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
40,68,0.191176470588235,0.322848183391003,0.251470588235294,NA,61,1000,0,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
41,63,0.174603174603175,0.329717813051146,0.258730158730159,NA,60,1000,0,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
42,63,0.174603174603175,0.328584026203074,0.274603174603175,NA,57,1000,0,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
43,62,0.145161290322581,0.324531737773153,0.267741935483871,NA,55,1000,0,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
44,59,0.135593220338983,0.340491238149957,0.296610169491525,NA,54,1000,0,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
45,61,0.163934426229508,0.357188927707606,0.288524590163934,NA,55,1000,0,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
46,61,0.163934426229508,0.356409567320613,0.298360655737705,NA,54,1000,0,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
47,65,0.215384615384615,0.369100591715976,0.296923076923077,NA,59,1000,0,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
48,64,0.203125,0.36856689453125,0.3015625,NA,59,1000,0,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
49,63,0.206349206349206,0.361753590325019,0.298412698412698,NA,57,1000,0,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
50,63,0.158730158730159,0.337402368354749,0.284126984126984,NA,56,1000,0,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
51,64,0.171875,0.35789794921875,0.3015625,NA,58,1000,0,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
52,64,0.1875,0.3735107421875,0.321875,NA,56,1000,0,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
53,66,0.212121212121212,0.376721763085399,0.309090909090909,NA,60,1000,0,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
54,67,0.223880597014925,0.386400089106705,0.314925373134328,NA,61,1000,0,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
55,67,0.223880597014925,0.394820672755625,0.323880597014925,NA,61,1000,0,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
56,69,0.231884057971014,0.405587061541693,0.336231884057971,NA,61,1000,0,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
57,70,0.242857142857143,0.404295918367347,0.33,NA,65,1000,0,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
58,68,0.220588235294118,0.414176038062284,0.345588235294118,NA,62,1000,0,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
59,67,0.223880597014925,0.430374248162174,0.371641791044776,NA,62,1000,0,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
60,71,0.253521126760563,0.432959730212259,0.359154929577465,NA,64,1000,0,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
61,70,0.214285714285714,0.436979591836735,0.368571428571429,NA,61,1000,0,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
62,72,0.222222222222222,0.442949459876543,0.384722222222222,NA,66,1000,0,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
63,73,0.246575342465753,0.443807468568212,0.384931506849315,NA,67,1000,0,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
64,75,0.266666666666667,0.447297777777778,0.393333333333333,NA,68,1000,0,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
65,79,0.30379746835443,0.463739785290819,0.387341772151899,NA,72,1000,0,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
66,75,0.253333333333333,0.471031111111111,0.409333333333333,NA,69,1000,0,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
67,76,0.25,0.47944944598338,0.407894736842105,NA,68,1000,0,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
68,72,0.194444444444444,0.483179012345679,0.441666666666667,NA,66,1000,0,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
69,70,0.185714285714286,0.488336734693878,0.461428571428571,NA,64,1000,0,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
70,66,0.181818181818182,0.486926078971534,0.453030303030303,NA,61,1000,0,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
71,66,0.212121212121212,0.489703856749311,0.446969696969697,NA,62,1000,0,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
72,69,0.231884057971014,0.487019533711405,0.440579710144928,NA,63,1000,0,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
73,69,0.231884057971014,0.472390254148288,0.430434782608696,NA,62,1000,0,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
74,68,0.220588235294118,0.476178633217993,0.454411764705882,NA,61,1000,0,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
75,70,0.242857142857143,0.474591836734694,0.457142857142857,NA,64,1000,0,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
76,71,0.23943661971831,0.478030152747471,0.454929577464789,NA,61,1000,0,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
77,68,0.235294117647059,0.472512975778547,0.45,NA,64,1000,0,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
78,65,0.184615384615385,0.473041420118343,0.446153846153846,NA,58,1000,0,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
79,63,0.174603174603175,0.477777777777778,0.453968253968254,NA,59,1000,0,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
80,63,0.142857142857143,0.475270849080373,0.465079365079365,NA,57,1000,0,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
81,62,0.161290322580645,0.471071800208117,0.464516129032258,NA,58,1000,0,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
82,60,0.133333333333333,0.467680555555556,0.458333333333333,NA,52,1000,0,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
83,59,0.135593220338983,0.457038207411663,0.428813559322034,NA,53,1000,0,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
84,62,0.17741935483871,0.456165452653486,0.4,NA,55,1000,0,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
85,56,0.160714285714286,0.427248086734694,0.376785714285714,NA,52,1000,0,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
86,62,0.17741935483871,0.420941727367326,0.374193548387097,NA,54,1000,0,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
87,61,0.213114754098361,0.425960763235689,0.363934426229508,NA,57,1000,0,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
88,62,0.225806451612903,0.425091050988554,0.353225806451613,NA,58,1000,0,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
89,60,0.216666666666667,0.413986111111111,0.335,NA,55,1000,0,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
90,62,0.225806451612903,0.417026534859521,0.32741935483871,NA,57,1000,0,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
91,56,0.178571428571429,0.398421556122449,0.3125,NA,52,1000,0,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
92,59,0.23728813559322,0.40716748060902,0.286440677966102,NA,53,1000,0,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
93,59,0.254237288135593,0.421574260270037,0.328813559322034,NA,54,1000,0,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
94,55,0.2,0.402727272727273,0.332727272727273,NA,51,1000,0,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
95,53,0.207547169811321,0.415183339266643,0.330188679245283,NA,47,1000,0,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
96,51,0.196078431372549,0.398635140330642,0.323529411764706,NA,47,1000,0,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
97,47,0.127659574468085,0.371684019918515,0.342553191489362,NA,43,1000,0,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
98,46,0.130434782608696,0.372826086956522,0.330434782608696,NA,42,1000,0,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
99,45,0.155555555555556,0.360987654320988,0.328888888888889,NA,42,1000,0,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
100,47,0.170212765957447,0.411272068809416,0.361702127659574,NA,42,1000,0,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,3
1,951,0.00210304942166141,0.468563225825712,0.211251314405889,NA,615,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
2,911,0.00768386388583974,0.469745192614719,0.215367727771679,NA,903,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
3,876,0.00684931506849315,0.471192674777423,0.219520547945205,NA,863,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
4,847,0.00944510035419126,0.474354029570301,0.226564344746163,NA,830,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
5,819,0.0122100122100122,0.475177224078323,0.236019536019536,NA,803,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
6,795,0.0138364779874214,0.47490162572683,0.241761006289308,NA,777,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
7,767,0.015645371577575,0.476034313067217,0.247848761408083,NA,746,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
8,647,0.0200927357032458,0.478206512521231,0.265069551777434,NA,622,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
9,407,0.0368550368550369,0.482314411798441,0.313513513513514,NA,383,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
10,163,0.110429447852761,0.488164778501261,0.479141104294479,NA,151,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
11,171,0.116959064327485,0.48620772203413,0.480701754385965,NA,156,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
12,172,0.104651162790698,0.480051717144402,0.48546511627907,NA,158,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
13,165,0.0787878787878788,0.481812672176309,0.491515151515152,NA,152,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
14,167,0.0958083832335329,0.482557639212593,0.466467065868263,NA,152,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
15,164,0.0975609756097561,0.482529000594884,0.45609756097561,NA,150,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
16,156,0.102564102564103,0.483709319526627,0.460897435897436,NA,142,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
17,141,0.099290780141844,0.480999446707912,0.446099290780142,NA,130,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
18,130,0.123076923076923,0.479215976331361,0.443846153846154,NA,122,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
19,127,0.118110236220472,0.478451856903714,0.446456692913386,NA,117,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
20,119,0.092436974789916,0.484365510910246,0.443697478991597,NA,108,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
21,118,0.11864406779661,0.480508474576271,0.428813559322034,NA,108,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
22,112,0.125,0.482872289540816,0.433035714285714,NA,104,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
23,104,0.0961538461538462,0.479243713017751,0.45,NA,94,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
24,99,0.111111111111111,0.486230996837057,0.453535353535354,NA,90,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
25,94,0.117021276595745,0.487234042553192,0.459574468085106,NA,86,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
26,90,0.111111111111111,0.488,0.475555555555556,NA,81,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
27,91,0.142857142857143,0.487507547397657,0.482417582417582,NA,85,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
28,89,0.134831460674157,0.487634137103901,0.491011235955056,NA,80,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
29,87,0.172413793103448,0.48692033293698,0.482758620689655,NA,78,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
30,87,0.206896551724138,0.485955872638393,0.47816091954023,NA,80,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
31,82,0.170731707317073,0.487983343248067,0.478048780487805,NA,76,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
32,78,0.166666666666667,0.490622945430638,0.457692307692308,NA,71,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
33,74,0.162162162162162,0.492174945215486,0.452702702702703,NA,69,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
34,69,0.159420289855072,0.492785129174543,0.444927536231884,NA,63,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
35,70,0.185714285714286,0.488948979591837,0.435714285714286,NA,63,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
36,75,0.226666666666667,0.483768888888889,0.421333333333333,NA,68,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
37,68,0.205882352941176,0.480201124567474,0.425,NA,63,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
38,68,0.191176470588235,0.484310121107266,0.413235294117647,NA,60,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
39,68,0.220588235294118,0.478957612456747,0.426470588235294,NA,62,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
40,65,0.184615384615385,0.476721893491124,0.413846153846154,NA,58,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
41,66,0.181818181818182,0.478776400367309,0.413636363636364,NA,58,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
42,70,0.2,0.48015306122449,0.427142857142857,NA,63,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
43,71,0.197183098591549,0.486857766316207,0.429577464788732,NA,65,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
44,72,0.222222222222222,0.483844521604938,0.423611111111111,NA,66,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
45,70,0.228571428571429,0.485959183673469,0.44,NA,64,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
46,74,0.27027027027027,0.489152666179693,0.424324324324324,NA,69,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
47,72,0.277777777777778,0.479465663580247,0.434722222222222,NA,67,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
48,70,0.242857142857143,0.482438775510204,0.407142857142857,NA,64,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
49,64,0.203125,0.4716064453125,0.415625,NA,59,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
50,60,0.216666666666667,0.474944444444444,0.423333333333333,NA,55,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
51,59,0.220338983050847,0.475495547256535,0.413559322033898,NA,53,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
52,55,0.181818181818182,0.47899173553719,0.441818181818182,NA,51,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
53,56,0.214285714285714,0.477168367346939,0.442857142857143,NA,51,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
54,55,0.2,0.474760330578512,0.470909090909091,NA,50,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
55,55,0.218181818181818,0.464512396694215,0.456363636363636,NA,51,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
56,57,0.263157894736842,0.454493690366267,0.436842105263158,NA,53,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
57,60,0.3,0.450791666666667,0.448333333333333,NA,54,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
58,59,0.271186440677966,0.447744900890549,0.461016949152542,NA,54,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
59,64,0.28125,0.43997802734375,0.4328125,NA,57,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
60,62,0.274193548387097,0.447710718002081,0.429032258064516,NA,57,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
61,59,0.254237288135593,0.446466532605573,0.415254237288136,NA,56,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
62,60,0.25,0.449055555555556,0.423333333333333,NA,53,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
63,61,0.262295081967213,0.450214995968826,0.408196721311475,NA,55,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
64,59,0.254237288135593,0.46304222924447,0.415254237288136,NA,55,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
65,63,0.253968253968254,0.456311413454271,0.403174603174603,NA,56,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
66,67,0.283582089552239,0.458932947204277,0.377611940298507,NA,59,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
67,67,0.26865671641791,0.465560258409445,0.358208955223881,NA,60,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
68,67,0.283582089552239,0.460614836266429,0.358208955223881,NA,61,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
69,64,0.265625,0.45458984375,0.340625,NA,60,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
70,66,0.227272727272727,0.456095041322314,0.337878787878788,NA,58,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
71,63,0.19047619047619,0.454383975812547,0.331746031746032,NA,57,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
72,61,0.147540983606557,0.443563558183284,0.327868852459016,NA,53,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
73,65,0.169230769230769,0.438899408284024,0.327692307692308,NA,58,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
74,65,0.169230769230769,0.44803550295858,0.336923076923077,NA,58,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
75,63,0.174603174603175,0.436898463088939,0.338095238095238,NA,58,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
76,61,0.163934426229508,0.420491803278689,0.355737704918033,NA,56,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
77,61,0.163934426229508,0.424307981725343,0.355737704918033,NA,54,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
78,65,0.169230769230769,0.430130177514793,0.372307692307692,NA,58,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
79,62,0.161290322580645,0.422216441207076,0.374193548387097,NA,57,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
80,60,0.166666666666667,0.416930555555556,0.388333333333333,NA,56,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
81,62,0.193548387096774,0.4144901144641,0.358064516129032,NA,56,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
82,62,0.193548387096774,0.40014308012487,0.343548387096774,NA,57,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
83,63,0.222222222222222,0.390917107583774,0.344444444444444,NA,57,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
84,62,0.193548387096774,0.387252861602497,0.354838709677419,NA,56,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
85,62,0.193548387096774,0.378759105098855,0.343548387096774,NA,57,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
86,58,0.172413793103448,0.378582045184304,0.346551724137931,NA,54,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
87,55,0.163636363636364,0.375586776859504,0.321818181818182,NA,50,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
88,58,0.206896551724138,0.366200951248514,0.313793103448276,NA,53,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
89,65,0.261538461538462,0.360295857988166,0.293846153846154,NA,59,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
90,61,0.262295081967213,0.370182746573502,0.313114754098361,NA,58,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
91,57,0.228070175438596,0.37176054170514,0.321052631578947,NA,53,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
92,59,0.271186440677966,0.377161735133582,0.301694915254237,NA,54,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
93,59,0.271186440677966,0.377693191611606,0.289830508474576,NA,52,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
94,55,0.218181818181818,0.362942148760331,0.287272727272727,NA,50,1000,1,10,100,1,9,0,0.5,1,100,0.1,0.0555555555555556,1,1
