year,popsize,propmig,He,Ho,Fis,nadults,sxratio,nmig,Fst,replicate,parameterset,numboff,FstVSource,FisVSource,deltaK,propMigSNPs,Ho_allSNPs,project,group,k,nSNP,miggy,LBhet,maxage,broodsize,maturity,years,r0,nSNP.mig,nSNP.cons
117,214,0,0.413870207004979,0.42446898895497,0.363598190115139,146,0.490654205607477,0,0.0320505532089936,1,4,68,NA,NA,300,0.0268691588785047,0.42446898895497,_proj_,_group_,1000,100,c,0.45,9,2,1,250,1,10,0
118,219,0,0.414506578261504,0.423536737235367,0.36260624732971,151,0.493150684931507,0,0.0308025731313598,1,4,68,NA,NA,300,0.0264840182648402,0.423536737235367,_proj_,_group_,1000,100,c,0.45,9,2,1,250,1,10,0
119,215,0,0.411698903584247,0.416997885835095,0.365829520979251,149,0.455813953488372,0,0.0330550926927178,1,4,66,NA,NA,300,0.0237209302325581,0.416997885835095,_proj_,_group_,1000,100,c,0.45,9,2,1,250,1,10,0
120,224,0,0.409743792758581,0.411241883116883,0.365072323963202,158,0.495535714285714,0,0.0343789315764887,1,4,66,NA,NA,300,0.0214285714285714,0.411241883116883,_proj_,_group_,1000,100,c,0.45,9,2,1,250,1,10,0
121,233,0,0.410272548096969,0.413382754584471,0.361658189844004,169,0.540772532188841,0,0.0334877855495579,1,4,64,NA,NA,300,0.0233905579399142,0.413382754584471,_proj_,_group_,1000,100,c,0.45,9,2,1,250,1,10,0
122,223,0,0.411003822536329,0.412637586628618,0.365107988446293,162,0.52914798206278,0,0.0332737492945849,1,4,61,NA,NA,300,0.0217488789237668,0.412637586628618,_proj_,_group_,1000,100,c,0.45,9,2,1,250,1,10,0
123,212,0,0.410192178549468,0.409648370497427,0.36938436306026,148,0.514150943396226,0,0.0352747479230037,1,4,64,NA,NA,300,0.0214622641509434,0.409648370497427,_proj_,_group_,1000,100,c,0.45,9,2,1,250,1,10,0
124,208,0,0.410245028409091,0.412281468531469,0.369507976744341,140,0.475961538461538,0,0.035080422860298,1,4,68,NA,NA,300,0.0233173076923077,0.412281468531469,_proj_,_group_,1000,100,c,0.45,9,2,1,250,1,10,0
125,209,0,0.409098089246209,0.409177903436277,0.370180086967646,140,0.464114832535885,0,0.0355470706712002,1,4,69,NA,NA,300,0.0217703349282297,0.409177903436277,_proj_,_group_,1000,100,c,0.45,9,2,1,250,1,10,0
126,229,0,0.410300666896651,0.411631599841207,0.363603283939467,164,0.445414847161572,0,0.0342162444235556,1,4,65,NA,NA,300,0.0205240174672489,0.411631599841207,_proj_,_group_,1000,100,c,0.45,9,2,1,250,1,10,0
127,222,0,0.410698013738554,0.411015561015561,0.36601436591753,161,0.518018018018018,0,0.0346880599842454,1,4,61,NA,NA,300,0.0218468468468468,0.411015561015561,_proj_,_group_,1000,100,c,0.45,9,2,1,250,1,10,0
128,221,0,0.409671643235657,0.411353352529823,0.365882744941584,156,0.53393665158371,0,0.0356605845650826,1,4,65,NA,NA,300,0.0237556561085973,0.411353352529823,_proj_,_group_,1000,100,c,0.45,9,2,1,250,1,10,0
129,222,0,0.409984339376231,0.411261261261261,0.365714295549694,156,0.522522522522523,0,0.0354515719920693,1,4,66,NA,NA,300,0.0216216216216216,0.411261261261261,_proj_,_group_,1000,100,c,0.45,9,2,1,250,1,10,0
130,226,0,0.409398828127781,0.412469831053902,0.363858470452164,162,0.5,0,0.0360788750362247,1,4,64,NA,NA,300,0.0221238938053097,0.412469831053902,_proj_,_group_,1000,100,c,0.45,9,2,1,250,1,10,0
131,210,0,0.407227685013399,0.40948051948052,0.369275223461884,147,0.509523809523809,0,0.0372232524539888,1,4,63,NA,NA,300,0.0228571428571429,0.40948051948052,_proj_,_group_,1000,100,c,0.45,9,2,1,250,1,10,0
132,224,0,0.40771430020872,0.40974025974026,0.365163969436205,156,0.535714285714286,0,0.0374192507413071,1,4,68,NA,NA,300,0.0241071428571429,0.40974025974026,_proj_,_group_,1000,100,c,0.45,9,2,1,250,1,10,0
133,212,0,0.406282464642869,0.406732418524871,0.369569709059506,150,0.575471698113208,0,0.038716425796935,1,4,62,NA,NA,300,0.022877358490566,0.406732418524871,_proj_,_group_,1000,100,c,0.45,9,2,1,250,1,10,0
134,220,0,0.404956611570248,0.409256198347107,0.365794283557617,150,0.513636363636364,0,0.0410813992927948,1,4,70,NA,NA,300,0.0215909090909091,0.409256198347107,_proj_,_group_,1000,100,c,0.45,9,2,1,250,1,10,0
135,209,0,0.402528143086967,0.401435406698565,0.371655328210176,142,0.602870813397129,0,0.0444413490272424,1,4,67,NA,NA,300,0.0229665071770335,0.401435406698565,_proj_,_group_,1000,100,c,0.45,9,2,1,250,1,10,0
136,205,0,0.399525066248445,0.400576496674058,0.372409391167308,136,0.551219512195122,0,0.0463360740444459,1,4,69,NA,NA,300,0.018780487804878,0.400576496674058,_proj_,_group_,1000,100,c,0.45,9,2,1,250,1,10,0
137,204,0,0.399543335605187,0.403520499108734,0.371525683607368,134,0.5,0,0.0468794479786855,1,4,70,NA,NA,300,0.0198529411764706,0.403520499108734,_proj_,_group_,1000,100,c,0.45,9,2,1,250,1,10,0
138,220,0,0.398690364387678,0.402190082644628,0.367116877948258,150,0.5,0,0.048968980127757,1,4,70,NA,NA,300,0.0190909090909091,0.402190082644628,_proj_,_group_,1000,100,c,0.45,9,2,1,250,1,10,0
139,233,0,0.397338653904441,0.402809207959423,0.362695521186923,166,0.51931330472103,0,0.0488081772083625,1,4,67,NA,NA,300,0.0195278969957082,0.402809207959423,_proj_,_group_,1000,100,c,0.45,9,2,1,250,1,10,0
140,223,0,0.397474219359839,0.397757847533632,0.367830007664558,159,0.52914798206278,0,0.049051927549674,1,4,64,NA,NA,300,0.0204035874439462,0.397757847533632,_proj_,_group_,1000,100,c,0.45,9,2,1,250,1,10,0
141,207,0,0.397402294314708,0.397979797979798,0.372334062792815,140,0.521739130434783,0,0.0492426717826104,1,4,67,NA,NA,300,0.0198067632850242,0.397979797979798,_proj_,_group_,1000,100,c,0.45,9,2,1,250,1,10,0
142,210,0,0.397964543393115,0.397229437229437,0.371914174282813,139,0.523809523809524,0,0.0495490732629169,1,4,71,NA,NA,300,0.0197619047619048,0.397229437229437,_proj_,_group_,1000,100,c,0.45,9,2,1,250,1,10,0
143,221,0,0.397043560644838,0.394611271081859,0.369637104255335,153,0.506787330316742,0,0.0509218050038137,1,4,68,NA,NA,300,0.018552036199095,0.394611271081859,_proj_,_group_,1000,100,c,0.45,9,2,1,250,1,10,0
144,212,0,0.396281736463963,0.395068610634648,0.371794909879138,146,0.509433962264151,0,0.0527273135703981,1,4,66,NA,NA,300,0.0181603773584906,0.395068610634648,_proj_,_group_,1000,100,c,0.45,9,2,1,250,1,10,0
145,214,0,0.395615039820866,0.39375531011045,0.371597152755511,147,0.476635514018692,0,0.0528342612795705,1,4,67,NA,NA,300,0.0184579439252336,0.39375531011045,_proj_,_group_,1000,100,c,0.45,9,2,1,250,1,10,0
146,229,0,0.394916451562015,0.394799523620484,0.36672165193104,162,0.497816593886463,0,0.0543764583696605,1,4,67,NA,NA,300,0.0218340611353712,0.394799523620484,_proj_,_group_,1000,100,c,0.45,9,2,1,250,1,10,0
147,215,0,0.393143222380648,0.394587737843552,0.370307042971709,156,0.53953488372093,0,0.0563429940259696,1,4,59,NA,NA,300,0.0202325581395349,0.394587737843552,_proj_,_group_,1000,100,c,0.45,9,2,1,250,1,10,0
148,211,0,0.39067426811862,0.388108573890564,0.373507618084056,142,0.502369668246445,0,0.0591034634543878,1,4,69,NA,NA,300,0.0229857819905213,0.388108573890564,_proj_,_group_,1000,100,c,0.45,9,2,1,250,1,10,0
149,222,0,0.390276302100626,0.388493038493039,0.370155768800871,151,0.527027027027027,0,0.0594053305762134,1,4,71,NA,NA,300,0.0218468468468468,0.388493038493039,_proj_,_group_,1000,100,c,0.45,9,2,1,250,1,10,0
150,236,0,0.389372421065002,0.3865562403698,0.366920284127353,173,0.525423728813559,0,0.0610460594896035,1,4,63,NA,NA,300,0.0209745762711864,0.3865562403698,_proj_,_group_,1000,100,c,0.45,9,2,1,250,1,10,0
151,265,0,0.390264474578465,0.390360205831904,0.357624139294458,176,0.520754716981132,0,0.061215032818647,1,4,89,NA,NA,370,0.0235849056603774,0.390360205831904,_proj_,_group_,1000,100,c,0.45,9,2,1,250,1,10,0
152,291,0,0.390991163629063,0.390784129959388,0.350917570366775,181,0.512027491408935,0,0.0615004979136056,1,4,110,NA,NA,440,0.0218213058419244,0.390784129959388,_proj_,_group_,1000,100,c,0.45,9,2,1,250,1,10,0
153,333,0,0.39105260051206,0.392656292656293,0.339471552589037,205,0.534534534534535,0,0.0623086111197381,1,4,128,NA,NA,510,0.0241741741741742,0.392656292656293,_proj_,_group_,1000,100,c,0.45,9,2,1,250,1,10,0
154,398,0,0.389274404227625,0.390109639104614,0.32537223009522,253,0.512562814070352,0,0.0647677456754162,1,4,145,NA,NA,580,0.0239949748743719,0.390109639104614,_proj_,_group_,1000,100,c,0.45,9,2,1,250,1,10,0
155,463,0,0.389825848293024,0.390791282151973,0.311466380299971,302,0.505399568034557,0,0.0646849892808234,1,4,161,NA,NA,650,0.0272138228941685,0.390791282151973,_proj_,_group_,1000,100,c,0.45,9,2,1,250,1,10,0
156,508,0,0.388990222298626,0.388690050107373,0.30387444440552,333,0.515748031496063,0,0.0641348026579407,1,4,175,NA,NA,720,0.0268700787401575,0.388690050107373,_proj_,_group_,1000,100,c,0.45,9,2,1,250,1,10,0
157,572,0,0.387218493124803,0.389017800381437,0.290835191521955,378,0.510489510489511,0,0.065211171012344,1,4,194,NA,NA,790,0.027534965034965,0.389017800381437,_proj_,_group_,1000,100,c,0.45,9,2,1,250,1,10,0
158,599,0,0.386087235998886,0.388541508574898,0.285835330256747,394,0.484140233722871,0,0.0671933623403715,1,4,205,NA,NA,860,0.0273789649415693,0.388541508574898,_proj_,_group_,1000,100,c,0.45,9,2,1,250,1,10,0
159,646,0,0.385345310595241,0.384463833380242,0.281372543518102,419,0.503095975232198,0,0.0678814518239395,1,4,227,NA,NA,930,0.0256191950464396,0.384463833380242,_proj_,_group_,1000,100,c,0.45,9,2,1,250,1,10,0
160,691,0,0.385593934151783,0.383831074858571,0.275190712382104,449,0.516642547033285,0,0.0677325474921423,1,4,242,NA,NA,1000,0.0263386396526773,0.383831074858571,_proj_,_group_,1000,100,c,0.45,9,2,1,250,1,10,0
161,705,0,0.385407172677431,0.3842166344294,0.272569367561007,467,0.519148936170213,0,0.0678827396585708,1,4,238,NA,NA,1000,0.024113475177305,0.3842166344294,_proj_,_group_,1000,100,c,0.45,9,2,1,250,1,10,0
162,724,0,0.385973638972059,0.386614766449021,0.267732275755632,495,0.505524861878453,0,0.0674430020331332,1,4,229,NA,NA,1000,0.0260359116022099,0.386614766449021,_proj_,_group_,1000,100,c,0.45,9,2,1,250,1,10,0
163,719,0,0.385774740172944,0.386458465039828,0.268482520324598,501,0.507649513212796,0,0.0672389291294657,1,4,218,NA,NA,1000,0.0253129346314325,0.386458465039828,_proj_,_group_,1000,100,c,0.45,9,2,1,250,1,10,0
164,732,0,0.3850493140217,0.385444610034774,0.267066408006128,504,0.502732240437158,0,0.0676559391423187,1,4,228,NA,NA,1000,0.0243169398907104,0.385444610034774,_proj_,_group_,1000,100,c,0.45,9,2,1,250,1,10,0
165,729,0,0.385255251972724,0.385858585858586,0.267233470280757,512,0.491083676268861,0,0.0671980812567189,1,4,217,NA,NA,1000,0.0251714677640604,0.385858585858586,_proj_,_group_,1000,100,c,0.45,9,2,1,250,1,10,0
166,727,0,0.385341786526206,0.386319869951232,0.267117194000411,514,0.469050894085282,0,0.0676463068457089,1,4,213,NA,NA,1000,0.0281980742778542,0.386319869951232,_proj_,_group_,1000,100,c,0.45,9,2,1,250,1,10,0
167,706,0,0.385309274683939,0.387986093226886,0.268534738827431,479,0.456090651558074,0,0.0687197413535493,1,4,227,NA,NA,1000,0.0306657223796034,0.387986093226886,_proj_,_group_,1000,100,c,0.45,9,2,1,250,1,10,0
168,723,0,0.385220457532401,0.390028919904439,0.263808517455563,492,0.475795297372061,0,0.0688837355266813,1,4,231,NA,NA,1000,0.0317427385892116,0.390028919904439,_proj_,_group_,1000,100,c,0.45,9,2,1,250,1,10,0
169,718,0,0.385175674741534,0.389453026082553,0.265121320918995,494,0.484679665738162,0,0.0698384715861557,1,4,224,NA,NA,1000,0.0332869080779944,0.389453026082553,_proj_,_group_,1000,100,c,0.45,9,2,1,250,1,10,0
170,726,0,0.384108260392326,0.387528174305034,0.265087641448669,504,0.506887052341598,0,0.0704222047670571,1,4,222,NA,NA,1000,0.0325757575757576,0.387528174305034,_proj_,_group_,1000,100,c,0.45,9,2,1,250,1,10,0
171,733,0,0.384039662758099,0.385873744263922,0.265708227454255,510,0.518417462482947,0,0.0702706985764715,1,4,223,NA,NA,1000,0.031787175989086,0.385873744263922,_proj_,_group_,1000,100,c,0.45,9,2,1,250,1,10,0
172,707,0,0.384452877496277,0.385688568856886,0.270075720569224,485,0.513437057991513,0,0.0699225044253357,1,4,222,NA,NA,1000,0.0313295615275813,0.385688568856886,_proj_,_group_,1000,100,c,0.45,9,2,1,250,1,10,0
173,722,0,0.385212510228241,0.386804331402669,0.267261210365369,494,0.505540166204986,0,0.068983762979426,1,4,228,NA,NA,1000,0.032202216066482,0.386804331402669,_proj_,_group_,1000,100,c,0.45,9,2,1,250,1,10,0
174,718,0,0.384424735361937,0.386338313497088,0.267742927489318,497,0.505571030640669,0,0.0691538507397057,1,4,221,NA,NA,1000,0.0311977715877437,0.386338313497088,_proj_,_group_,1000,100,c,0.45,9,2,1,250,1,10,0
175,736,0.0217391304347826,0.393480081749979,0.385686758893281,0.273061898265535,515,0.523097826086957,25,0.0644438425028852,1,4,217,NA,NA,1000,0.0637907608695652,0.385239624505929,_proj_,_group_,1000,100,c,0.45,9,2,1,250,1,10,0
176,726,0.00964187327823691,0.390784423705672,0.386940896568996,0.270906273048357,521,0.49862258953168,0,0.0662278535135613,1,4,205,NA,NA,1000,0.0560606060606061,0.386751815677435,_proj_,_group_,1000,100,c,0.45,9,2,1,250,1,10,0
177,719,0.00417246175243394,0.390181780901003,0.387984574535339,0.270286483624864,494,0.474269819193324,0,0.065908422887003,1,4,225,NA,NA,1000,0.0522253129346314,0.387912504741434,_proj_,_group_,1000,100,c,0.45,9,2,1,250,1,10,0
178,734,0.00136239782016349,0.390416457711671,0.389775823631409,0.266401881330024,512,0.463215258855586,0,0.0657420338402373,1,4,222,NA,NA,1000,0.0525885558583106,0.389744860044588,_proj_,_group_,1000,100,c,0.45,9,2,1,250,1,10,0
179,722,0,0.390738689989962,0.39146310752959,0.266642579902506,504,0.447368421052632,0,0.0655783545780516,1,4,218,NA,NA,1000,0.0541551246537396,0.39146310752959,_proj_,_group_,1000,100,c,0.45,9,2,1,250,1,10,0
180,734,0,0.390943657071273,0.393349021550656,0.263088773090401,513,0.470027247956403,0,0.0654800944465278,1,4,221,NA,NA,1000,0.0543596730245232,0.393349021550656,_proj_,_group_,1000,100,c,0.45,9,2,1,250,1,10,0
181,716,0,0.390133522106619,0.392737430167598,0.265790419837717,496,0.479050279329609,0,0.0653333029304563,1,4,220,NA,NA,1000,0.0474860335195531,0.392737430167598,_proj_,_group_,1000,100,c,0.45,9,2,1,250,1,10,0
182,711,0,0.389935729672951,0.390129139496228,0.269037383322743,487,0.479606188466948,0,0.0653364280033314,1,4,224,NA,NA,1000,0.0454289732770745,0.390129139496228,_proj_,_group_,1000,100,c,0.45,9,2,1,250,1,10,0
183,714,0,0.390715573216809,0.389559460147695,0.269745033725757,491,0.50140056022409,0,0.065325711315678,1,4,223,NA,NA,1000,0.0452380952380952,0.389559460147695,_proj_,_group_,1000,100,c,0.45,9,2,1,250,1,10,0
184,703,0,0.391227478473866,0.390960817276607,0.270350858220677,471,0.502133712660028,0,0.0653000515809169,1,4,232,NA,NA,1000,0.0436699857752489,0.390960817276607,_proj_,_group_,1000,100,c,0.45,9,2,1,250,1,10,0
185,703,0,0.391798501149403,0.392137592137592,0.26958911419338,472,0.486486486486487,0,0.0650422316594735,1,4,231,NA,NA,1000,0.0433854907539118,0.392137592137592,_proj_,_group_,1000,100,c,0.45,9,2,1,250,1,10,0
186,725,0,0.39299433142363,0.393203761755486,0.26611272154379,498,0.499310344827586,0,0.0644574171979682,1,4,227,NA,NA,1000,0.0479310344827586,0.393203761755486,_proj_,_group_,1000,100,c,0.45,9,2,1,250,1,10,0
187,727,0,0.393467323286122,0.392697261473052,0.266690337807504,507,0.486932599724897,0,0.0634850064350264,1,4,220,NA,NA,1000,0.047455295735901,0.392697261473052,_proj_,_group_,1000,100,c,0.45,9,2,1,250,1,10,0
188,734,0,0.393973853233611,0.393918751548179,0.264797993795983,516,0.505449591280654,0,0.0637450771869262,1,4,218,NA,NA,1000,0.0464577656675749,0.393918751548179,_proj_,_group_,1000,100,c,0.45,9,2,1,250,1,10,0
189,736,0,0.395128297387867,0.395306324110672,0.263954180841736,518,0.523097826086957,0,0.062776186945399,1,4,218,NA,NA,1000,0.0470108695652174,0.395306324110672,_proj_,_group_,1000,100,c,0.45,9,2,1,250,1,10,0
190,735,0,0.395121746410376,0.393494124922696,0.265954886946021,514,0.523809523809524,0,0.0635626717898146,1,4,221,NA,NA,1000,0.047891156462585,0.393494124922696,_proj_,_group_,1000,100,c,0.45,9,2,1,250,1,10,0
191,724,0,0.394640011613032,0.394186338523355,0.266490040373066,506,0.509668508287293,0,0.0638211778497353,1,4,218,NA,NA,1000,0.0468232044198895,0.394186338523355,_proj_,_group_,1000,100,c,0.45,9,2,1,250,1,10,0
192,707,0,0.394883300211209,0.395460974668895,0.267916202355556,487,0.504950495049505,0,0.0639100065624806,1,4,220,NA,NA,1000,0.0473125884016973,0.395460974668895,_proj_,_group_,1000,100,c,0.45,9,2,1,250,1,10,0
193,711,0,0.395084531152469,0.396931338703491,0.265983050740435,479,0.492264416315049,0,0.0641054802423142,1,4,232,NA,NA,1000,0.0490154711673699,0.396931338703491,_proj_,_group_,1000,100,c,0.45,9,2,1,250,1,10,0
194,726,0,0.394280081395886,0.396731780616078,0.263331117480967,499,0.473829201101928,0,0.0641813619170447,1,4,227,NA,NA,1000,0.0482782369146006,0.396731780616078,_proj_,_group_,1000,100,c,0.45,9,2,1,250,1,10,0
195,719,0,0.39398938305703,0.396712605892022,0.264182547155783,498,0.463143254520167,0,0.0643126249685287,1,4,221,NA,NA,1000,0.0472878998609179,0.396712605892022,_proj_,_group_,1000,100,c,0.45,9,2,1,250,1,10,0
196,733,0,0.393950394734237,0.398176857249163,0.26055815919522,507,0.465211459754434,0,0.0641338406927156,1,4,226,NA,NA,1000,0.0475443383356071,0.398176857249163,_proj_,_group_,1000,100,c,0.45,9,2,1,250,1,10,0
197,723,0,0.393618325435099,0.395737457563184,0.264295463619994,507,0.479944674965422,0,0.0647289915416199,1,4,216,NA,NA,1000,0.0477178423236515,0.395737457563184,_proj_,_group_,1000,100,c,0.45,9,2,1,250,1,10,0
198,735,0,0.393060248465496,0.393123067408782,0.264779106519416,512,0.482993197278912,0,0.0648339212544205,1,4,223,NA,NA,1000,0.0477551020408163,0.393123067408782,_proj_,_group_,1000,100,c,0.45,9,2,1,250,1,10,0
199,700,0,0.393399257884972,0.394077922077922,0.2692735716499,482,0.501428571428571,0,0.0649858480783653,1,4,218,NA,NA,1000,0.0466428571428571,0.394077922077922,_proj_,_group_,1000,100,c,0.45,9,2,1,250,1,10,0
200,704,0,0.393144289127066,0.393207644628099,0.269351755544558,470,0.485795454545455,0,0.0646297209450137,1,4,234,NA,NA,1000,0.0450284090909091,0.393207644628099,_proj_,_group_,1000,100,c,0.45,9,2,1,250,1,10,0
201,737,0.0203527815468114,0.399668720215824,0.39314789687924,0.26993770185737,524,0.487109905020353,25,0.0618724202767794,1,4,209,NA,NA,1000,0.0676390773405699,0.392660663624029,_proj_,_group_,1000,100,c,0.45,9,2,1,250,1,10,0
202,728,0.0137362637362637,0.400355756880482,0.397698551448551,0.266925413716054,508,0.508241758241758,0,0.0616619658095159,1,4,220,NA,NA,1000,0.0723901098901099,0.397377622377622,_proj_,_group_,1000,100,c,0.45,9,2,1,250,1,10,0
203,716,0.00837988826815642,0.401547050157327,0.401900711020823,0.265223139101055,499,0.520949720670391,0,0.0611217922442941,1,4,217,NA,NA,1000,0.0754888268156425,0.401688674454038,_proj_,_group_,1000,100,c,0.45,9,2,1,250,1,10,0
204,724,0.00276243093922652,0.400278194208191,0.401913611250628,0.262927881635515,499,0.517955801104972,0,0.0611362417714555,1,4,225,NA,NA,1000,0.0703038674033149,0.401845806127574,_proj_,_group_,1000,100,c,0.45,9,2,1,250,1,10,0
205,720,0,0.3994145710578,0.402386363636364,0.262338312753121,500,0.506944444444444,0,0.0617294086193827,1,4,220,NA,NA,1000,0.0673611111111111,0.402386363636364,_proj_,_group_,1000,100,c,0.45,9,2,1,250,1,10,0
206,703,0,0.399280438769096,0.401538859433596,0.26567619190079,478,0.5049786628734,0,0.0618208034478152,1,4,225,NA,NA,1000,0.065647226173542,0.401538859433596,_proj_,_group_,1000,100,c,0.45,9,2,1,250,1,10,0
207,726,0,0.398942717593254,0.400813924367643,0.26267676916434,493,0.516528925619835,0,0.0619993615034426,1,4,233,NA,NA,1000,0.0649449035812672,0.400813924367643,_proj_,_group_,1000,100,c,0.45,9,2,1,250,1,10,0
208,755,0,0.398489268811974,0.399229379891632,0.259718252874491,538,0.498013245033113,0,0.0630395819065176,1,4,217,NA,NA,1000,0.0629801324503311,0.399229379891632,_proj_,_group_,1000,100,c,0.45,9,2,1,250,1,10,0
209,728,0,0.397845295158139,0.397365134865135,0.265064022625112,518,0.490384615384615,0,0.0645676459736237,1,4,210,NA,NA,1000,0.0619505494505495,0.397365134865135,_proj_,_group_,1000,100,c,0.45,9,2,1,250,1,10,0
210,732,0,0.397449153928427,0.397131147540984,0.264419524827714,509,0.480874316939891,0,0.0646560603521493,1,4,223,NA,NA,1000,0.0615437158469945,0.397131147540984,_proj_,_group_,1000,100,c,0.45,9,2,1,250,1,10,0
211,740,0,0.397292308586227,0.397457002457002,0.262801191868852,523,0.489189189189189,0,0.0646748930950204,1,4,217,NA,NA,1000,0.0629054054054054,0.397457002457002,_proj_,_group_,1000,100,c,0.45,9,2,1,250,1,10,0
212,712,0,0.397206989332155,0.399438202247191,0.264879786633874,499,0.485955056179775,0,0.0645684030279405,1,4,213,NA,NA,1000,0.0625,0.399438202247191,_proj_,_group_,1000,100,c,0.45,9,2,1,250,1,10,0
213,700,0,0.397735296846011,0.397207792207792,0.26931428276307,471,0.5,0,0.0648244749040481,1,4,229,NA,NA,1000,0.0637142857142857,0.397207792207792,_proj_,_group_,1000,100,c,0.45,9,2,1,250,1,10,0
